worker_id,zone_id,city,zone_label,platform,season,months_active,avg_daily_hours,past_claims_count,zone_flood_risk,zone_heat_risk,zone_aqi_risk,weekly_earnings,daily_orders,avg_income_per_order,disruption_exposure,risk_label,plan_name,plan_base_premium,plan_max_payout,coverage_days,covered_event_count,avg_copay
W_03674,Z_BLR_001,Bangalore,Bangalore_Central,Blinkit,festival,17,9.34,3,0.4712,0.383,0.3291,5221.94,17.13,49.18,0.4478,medium,premium,99.0,3500.0,7,7,0.0
W_03675,Z_DEL_002,Delhi,Delhi_NCR,Zepto,festival,57,6.59,1,0.2593,0.9859,0.7973,4500.0,17.91,39.06,0.5873,low,standard,79.0,2000.0,7,6,0.1
W_03676,Z_MUM_001,Mumbai,Mumbai_Coastal,Swiggy,monsoon,20,9.17,0,0.8949,0.5135,0.3835,4677.07,16.71,45.15,0.676,medium,nano,25.0,500.0,7,2,0.25
W_03677,Z_CHE_001,Chennai,Chennai_Central,Zepto,festival,36,8.69,0,0.7174,0.8163,0.3795,4555.55,13.79,53.29,0.6757,low,nano,25.0,500.0,7,2,0.25
W_03678,Z_MUM_002,Mumbai,Mumbai_Suburbs,Zomato,monsoon,3,10.94,3,0.6755,0.5486,0.4854,4500.0,8.0,56.94,0.6289,high,standard,79.0,2000.0,7,6,0.1
W_03679,Z_CHE_002,Chennai,Chennai_Suburban,Blinkit,summer,3,11.54,6,0.6273,0.8902,0.3667,4500.0,8.0,53.34,0.6919,high,nano,25.0,500.0,7,2,0.25
W_03680,Z_BLR_001,Bangalore,Bangalore_Central,Swiggy,summer,37,6.25,0,0.5113,0.4483,0.3695,4904.48,17.43,45.39,0.4681,low,standard,79.0,2000.0,7,6,0.1
W_03681,Z_MUM_002,Mumbai,Mumbai_Suburbs,Swiggy,monsoon,5,9.58,2,0.7051,0.515,0.45,4591.17,16.38,45.21,0.6126,high,nano,25.0,500.0,7,2,0.25
W_03682,Z_DEL_001,Delhi,Delhi_Central,Swiggy,summer,25,9.72,2,0.3458,0.8445,0.8317,4500.0,11.35,47.94,0.6267,medium,basic,49.0,1000.0,7,4,0.2
W_03683,Z_CHE_001,Chennai,Chennai_Central,Blinkit,monsoon,13,10.83,2,0.8283,0.8334,0.3668,4852.05,15.19,51.53,0.7503,medium,standard,79.0,2000.0,7,6,0.1
W_03684,Z_KOL_001,Kolkata,Kolkata_Central,Amazon,festival,29,10.26,2,0.7188,0.7354,0.5341,4500.0,17.29,36.53,0.6955,medium,basic,49.0,1000.0,7,4,0.2
W_03685,Z_HYD_001,Hyderabad,Hyderabad_Central,Zomato,festival,10,7.69,3,0.5674,0.7536,0.4657,4821.02,17.38,44.74,0.6019,medium,premium,99.0,3500.0,7,7,0.0
W_03686,Z_DEL_002,Delhi,Delhi_NCR,Swiggy,monsoon,18,6.61,2,0.2872,0.9517,0.9094,4500.0,17.12,39.92,0.6137,low,basic,49.0,1000.0,7,4,0.2
W_03687,Z_KOL_001,Kolkata,Kolkata_Central,Zepto,winter,23,6.17,1,0.7649,0.7294,0.5855,4500.0,14.47,48.05,0.6951,medium,premium,99.0,3500.0,7,7,0.0
W_03688,Z_MUM_001,Mumbai,Mumbai_Coastal,Zomato,festival,19,6.38,1,0.7696,0.5979,0.4462,4500.0,16.51,30.92,0.6279,medium,basic,49.0,1000.0,7,4,0.2
W_03689,Z_BLR_001,Bangalore,Bangalore_Central,Blinkit,summer,9,7.04,1,0.4495,0.3951,0.3583,4500.0,9.22,52.79,0.433,medium,standard,79.0,2000.0,7,6,0.1
W_03690,Z_CHE_001,Chennai,Chennai_Central,Amazon,summer,30,7.13,1,0.7451,0.8905,0.4076,4500.0,12.34,51.68,0.7055,low,basic,49.0,1000.0,7,4,0.2
W_03691,Z_KOL_001,Kolkata,Kolkata_Central,Amazon,festival,14,9.9,1,0.8921,0.7021,0.5901,4500.0,10.95,49.88,0.7659,medium,premium,99.0,3500.0,7,7,0.0
W_03692,Z_BLR_001,Bangalore,Bangalore_Central,Amazon,monsoon,9,9.32,5,0.5048,0.4102,0.3234,4500.0,16.81,43.13,0.4739,medium,basic,49.0,1000.0,7,4,0.2
W_03693,Z_BLR_001,Bangalore,Bangalore_Central,Swiggy,monsoon,45,7.42,0,0.4877,0.4493,0.3661,4603.41,15.34,48.4,0.4672,low,premium,99.0,3500.0,7,7,0.0
W_03694,Z_KOL_001,Kolkata,Kolkata_Central,Zepto,summer,47,6.05,1,0.7441,0.6203,0.5911,4500.0,18.71,37.78,0.6519,low,basic,49.0,1000.0,7,4,0.2
W_03695,Z_BLR_002,Bangalore,Bangalore_East,Amazon,summer,6,11.02,2,0.3879,0.4108,0.2946,4500.0,13.92,40.18,0.439,high,standard,79.0,2000.0,7,6,0.1
W_03696,Z_MUM_001,Mumbai,Mumbai_Coastal,Zepto,festival,30,6.8,0,0.9627,0.5618,0.3954,6474.94,19.09,54.72,0.6935,low,standard,79.0,2000.0,7,6,0.1
W_03697,Z_MUM_002,Mumbai,Mumbai_Suburbs,Swiggy,summer,18,7.88,1,0.7582,0.5931,0.4326,4500.0,8.0,51.66,0.6396,medium,standard,79.0,2000.0,7,6,0.1
W_03698,Z_CHE_002,Chennai,Chennai_Suburban,Swiggy,winter,2,11.02,6,0.5673,0.898,0.31,4500.0,15.43,39.13,0.6604,high,basic,49.0,1000.0,7,4,0.2
W_03699,Z_BLR_002,Bangalore,Bangalore_East,Swiggy,monsoon,27,8.74,2,0.3566,0.3547,0.3344,4500.0,10.56,43.85,0.3925,medium,premium,99.0,3500.0,7,7,0.0
W_03700,Z_CHE_001,Chennai,Chennai_Central,Blinkit,winter,19,9.78,2,0.751,0.7661,0.356,4500.0,8.0,59.89,0.6959,medium,standard,79.0,2000.0,7,6,0.1
W_03701,Z_BLR_002,Bangalore,Bangalore_East,Amazon,summer,6,8.44,1,0.3633,0.344,0.3097,5498.24,18.29,48.49,0.3874,medium,basic,49.0,1000.0,7,4,0.2
W_03702,Z_CHE_002,Chennai,Chennai_Suburban,Swiggy,summer,41,7.36,2,0.6509,0.8757,0.3693,4500.0,15.75,37.79,0.6572,low,standard,79.0,2000.0,7,6,0.1
W_03703,Z_HYD_001,Hyderabad,Hyderabad_Central,Amazon,summer,30,5.61,1,0.5681,0.8556,0.3893,4500.0,12.04,38.81,0.6033,low,premium,99.0,3500.0,7,7,0.0
W_03704,Z_MUM_002,Mumbai,Mumbai_Suburbs,Zomato,monsoon,8,8.83,0,0.7396,0.5206,0.4724,5651.37,18.15,50.23,0.6255,medium,premium,99.0,3500.0,7,7,0.0
W_03705,Z_KOL_001,Kolkata,Kolkata_Central,Blinkit,monsoon,37,7.91,0,0.7464,0.6386,0.4651,4500.0,12.49,49.19,0.6514,low,premium,99.0,3500.0,7,7,0.0
W_03706,Z_CHE_002,Chennai,Chennai_Suburban,Zomato,summer,25,9.43,2,0.5686,0.8111,0.3398,4500.0,10.15,47.71,0.6195,medium,standard,79.0,2000.0,7,6,0.1
W_03707,Z_MUM_002,Mumbai,Mumbai_Suburbs,Amazon,monsoon,15,6.59,1,0.7335,0.5556,0.4829,4500.0,12.21,53.19,0.6133,medium,premium,99.0,3500.0,7,7,0.0
W_03708,Z_DEL_002,Delhi,Delhi_NCR,Blinkit,monsoon,8,7.45,2,0.2637,0.9101,0.7479,4602.42,14.9,49.81,0.5711,medium,basic,49.0,1000.0,7,4,0.2
W_03709,Z_CHE_001,Chennai,Chennai_Central,Zomato,monsoon,25,8.08,0,0.6793,0.9102,0.3491,5728.47,15.06,61.33,0.6799,low,premium,99.0,3500.0,7,7,0.0
W_03710,Z_KOL_001,Kolkata,Kolkata_Central,Swiggy,summer,28,8.51,2,0.847,0.7342,0.5446,4500.0,11.23,33.56,0.7428,medium,standard,79.0,2000.0,7,6,0.1
W_03711,Z_CHE_002,Chennai,Chennai_Suburban,Swiggy,festival,1,9.88,4,0.5866,0.8981,0.3157,4500.0,13.3,39.67,0.6429,high,nano,25.0,500.0,7,2,0.25
W_03712,Z_DEL_001,Delhi,Delhi_Central,Swiggy,festival,58,7.12,0,0.3091,0.8872,0.8059,5171.01,16.28,51.22,0.5869,low,nano,25.0,500.0,7,2,0.25
W_03713,Z_CHE_001,Chennai,Chennai_Central,Swiggy,monsoon,4,11.34,3,0.7385,0.8826,0.3513,4500.0,9.19,59.69,0.7285,high,standard,79.0,2000.0,7,6,0.1
W_03714,Z_BLR_002,Bangalore,Bangalore_East,Zomato,summer,3,10.58,6,0.3507,0.3358,0.3261,4552.21,16.95,43.31,0.4037,high,basic,49.0,1000.0,7,4,0.2
W_03715,Z_MUM_001,Mumbai,Mumbai_Coastal,Blinkit,monsoon,3,11.79,5,0.7941,0.5135,0.4162,4782.44,17.77,43.41,0.6645,high,nano,25.0,500.0,7,2,0.25
W_03716,Z_HYD_001,Hyderabad,Hyderabad_Central,Zomato,monsoon,20,4.65,1,0.6159,0.698,0.4409,5087.9,12.72,64.52,0.5778,low,standard,79.0,2000.0,7,6,0.1
W_03717,Z_BLR_001,Bangalore,Bangalore_Central,Amazon,festival,20,7.69,1,0.501,0.3971,0.377,7091.69,20.02,57.13,0.4581,low,premium,99.0,3500.0,7,7,0.0
W_03718,Z_DEL_001,Delhi,Delhi_Central,Blinkit,festival,23,7.36,1,0.317,0.8822,0.9233,4961.38,14.45,55.39,0.6121,low,nano,25.0,500.0,7,2,0.25
W_03719,Z_DEL_001,Delhi,Delhi_Central,Blinkit,winter,15,8.62,2,0.3603,0.99,0.9587,4500.0,10.61,62.53,0.6909,medium,basic,49.0,1000.0,7,4,0.2
W_03720,Z_HYD_001,Hyderabad,Hyderabad_Central,Zepto,summer,4,11.4,3,0.6271,0.738,0.3914,5122.43,15.86,52.09,0.6523,high,nano,25.0,500.0,7,2,0.25
W_03721,Z_CHE_001,Chennai,Chennai_Central,Zepto,summer,14,7.97,0,0.721,0.8083,0.3896,4500.0,10.4,49.41,0.6773,medium,basic,49.0,1000.0,7,4,0.2
W_03722,Z_BLR_001,Bangalore,Bangalore_Central,Swiggy,monsoon,7,8.32,4,0.4941,0.4059,0.386,4545.8,18.13,40.45,0.4699,medium,basic,49.0,1000.0,7,4,0.2
W_03723,Z_CHE_001,Chennai,Chennai_Central,Zomato,monsoon,26,5.58,1,0.6924,0.7759,0.411,4580.74,14.98,49.32,0.6352,low,basic,49.0,1000.0,7,4,0.2
W_03724,Z_MUM_001,Mumbai,Mumbai_Coastal,Swiggy,summer,10,9.94,1,0.8089,0.5867,0.4551,6531.97,20.34,51.8,0.6834,medium,standard,79.0,2000.0,7,6,0.1
W_03725,Z_HYD_001,Hyderabad,Hyderabad_Central,Swiggy,festival,6,12.61,1,0.6132,0.7046,0.3599,6478.46,19.12,54.66,0.6322,high,standard,79.0,2000.0,7,6,0.1
W_03726,Z_CHE_002,Chennai,Chennai_Suburban,Zomato,festival,6,9.93,0,0.692,0.7712,0.3436,4500.0,14.04,49.34,0.657,medium,premium,99.0,3500.0,7,7,0.0
W_03727,Z_MUM_002,Mumbai,Mumbai_Suburbs,Swiggy,summer,42,6.86,0,0.697,0.5703,0.4605,5043.87,17.29,47.04,0.6026,low,standard,79.0,2000.0,7,6,0.1
W_03728,Z_MUM_002,Mumbai,Mumbai_Suburbs,Amazon,festival,44,8.87,0,0.7404,0.5897,0.4688,4500.0,10.78,52.69,0.6397,low,standard,79.0,2000.0,7,6,0.1
W_03729,Z_DEL_001,Delhi,Delhi_Central,Blinkit,monsoon,22,7.6,1,0.3309,0.9404,0.8644,4500.0,10.62,46.16,0.6303,low,standard,79.0,2000.0,7,6,0.1
W_03730,Z_CHE_002,Chennai,Chennai_Suburban,Zomato,festival,40,6.19,1,0.6425,0.8828,0.3514,7303.72,19.93,59.09,0.6356,low,premium,99.0,3500.0,7,7,0.0
W_03731,Z_DEL_002,Delhi,Delhi_NCR,Zomato,festival,13,9.51,2,0.2879,0.9835,0.866,5409.47,17.17,50.81,0.6371,medium,standard,79.0,2000.0,7,6,0.1
W_03732,Z_KOL_001,Kolkata,Kolkata_Central,Zomato,summer,10,7.67,4,0.8626,0.603,0.4957,4500.0,10.48,49.46,0.6955,medium,standard,79.0,2000.0,7,6,0.1
W_03733,Z_CHE_002,Chennai,Chennai_Suburban,Swiggy,summer,42,7.29,0,0.6743,0.8589,0.2929,4590.06,15.97,46.34,0.6479,low,premium,99.0,3500.0,7,7,0.0
W_03734,Z_BLR_002,Bangalore,Bangalore_East,Swiggy,winter,28,7.4,1,0.4098,0.3404,0.2735,5983.37,13.44,71.83,0.3938,medium,standard,79.0,2000.0,7,6,0.1
W_03735,Z_CHE_001,Chennai,Chennai_Central,Swiggy,festival,52,8.16,0,0.8059,0.7329,0.3467,7433.77,24.63,48.68,0.679,low,premium,99.0,3500.0,7,7,0.0
W_03736,Z_CHE_002,Chennai,Chennai_Suburban,Amazon,monsoon,23,9.14,2,0.7083,0.9557,0.3573,7614.9,21.93,56.02,0.7165,medium,basic,49.0,1000.0,7,4,0.2
W_03737,Z_BLR_002,Bangalore,Bangalore_East,Zepto,summer,20,7.1,1,0.4245,0.4048,0.3375,5008.14,15.2,53.13,0.422,medium,nano,25.0,500.0,7,2,0.25
W_03738,Z_CHE_002,Chennai,Chennai_Suburban,Blinkit,monsoon,22,7.53,1,0.6687,0.8045,0.3684,4500.0,10.57,33.69,0.6441,medium,standard,79.0,2000.0,7,6,0.1
W_03739,Z_MUM_001,Mumbai,Mumbai_Coastal,Zomato,festival,18,7.2,1,0.901,0.6018,0.4754,6769.25,20.56,53.11,0.6967,medium,basic,49.0,1000.0,7,4,0.2
W_03740,Z_BLR_001,Bangalore,Bangalore_Central,Swiggy,winter,51,5.16,0,0.4121,0.4376,0.361,5177.15,15.7,53.18,0.4144,low,basic,49.0,1000.0,7,4,0.2
W_03741,Z_HYD_001,Hyderabad,Hyderabad_Central,Amazon,festival,35,5.68,0,0.5021,0.7467,0.3838,7049.83,20.2,56.28,0.5398,low,basic,49.0,1000.0,7,4,0.2
W_03742,Z_HYD_001,Hyderabad,Hyderabad_Central,Swiggy,festival,8,8.27,1,0.5346,0.785,0.4329,5758.7,18.31,50.72,0.5961,medium,basic,49.0,1000.0,7,4,0.2
W_03743,Z_CHE_001,Chennai,Chennai_Central,Zomato,festival,1,11.78,9,0.7118,0.9137,0.3584,6398.68,23.88,43.21,0.7245,high,standard,79.0,2000.0,7,6,0.1
W_03744,Z_HYD_001,Hyderabad,Hyderabad_Central,Zomato,summer,6,10.43,7,0.6312,0.8572,0.4414,4502.93,13.25,54.83,0.6868,high,premium,99.0,3500.0,7,7,0.0
W_03745,Z_CHE_001,Chennai,Chennai_Central,Zepto,festival,22,8.28,0,0.7315,0.8936,0.404,4500.0,8.81,43.37,0.7041,low,premium,99.0,3500.0,7,7,0.0
W_03746,Z_DEL_002,Delhi,Delhi_NCR,Zomato,festival,19,6.69,3,0.288,0.8071,0.8569,4500.0,14.79,48.15,0.5609,medium,nano,25.0,500.0,7,2,0.25
W_03747,Z_CHE_002,Chennai,Chennai_Suburban,Swiggy,festival,4,9.98,3,0.6137,0.9593,0.3078,4563.59,12.75,57.74,0.6709,high,premium,99.0,3500.0,7,7,0.0
W_03748,Z_BLR_002,Bangalore,Bangalore_East,Swiggy,summer,16,10.0,2,0.4036,0.3922,0.2734,5815.19,20.41,45.96,0.4266,medium,basic,49.0,1000.0,7,4,0.2
W_03749,Z_MUM_002,Mumbai,Mumbai_Suburbs,Swiggy,summer,52,5.23,0,0.6684,0.4928,0.5453,4500.0,13.78,39.67,0.5682,low,nano,25.0,500.0,7,2,0.25
W_03750,Z_KOL_001,Kolkata,Kolkata_Central,Swiggy,winter,51,7.68,1,0.724,0.6975,0.4958,5731.33,15.65,59.06,0.6686,low,standard,79.0,2000.0,7,6,0.1
W_03751,Z_HYD_001,Hyderabad,Hyderabad_Central,Swiggy,winter,55,4.34,0,0.5947,0.7492,0.4285,7050.45,18.24,62.34,0.5819,low,standard,79.0,2000.0,7,6,0.1
W_03752,Z_BLR_001,Bangalore,Bangalore_Central,Swiggy,monsoon,9,7.81,3,0.5048,0.4611,0.3556,4500.0,17.21,39.79,0.4796,medium,basic,49.0,1000.0,7,4,0.2
W_03753,Z_DEL_001,Delhi,Delhi_Central,Zomato,monsoon,10,6.42,2,0.3537,0.8801,0.7818,5436.27,14.91,58.79,0.5969,medium,nano,25.0,500.0,7,2,0.25
W_03754,Z_DEL_001,Delhi,Delhi_Central,Swiggy,monsoon,21,8.62,3,0.31,0.9169,0.9405,4500.0,13.87,51.14,0.6382,medium,basic,49.0,1000.0,7,4,0.2
W_03755,Z_CHE_001,Chennai,Chennai_Central,Swiggy,summer,39,5.85,0,0.8222,0.8991,0.4028,4500.0,8.0,52.07,0.7269,low,standard,79.0,2000.0,7,6,0.1
W_03756,Z_BLR_002,Bangalore,Bangalore_East,Zomato,festival,11,7.86,3,0.4116,0.4093,0.2857,5095.27,17.96,45.75,0.4091,medium,basic,49.0,1000.0,7,4,0.2
W_03757,Z_KOL_001,Kolkata,Kolkata_Central,Zepto,festival,22,11.32,2,0.717,0.6283,0.4556,4500.0,11.42,47.72,0.6601,medium,nano,25.0,500.0,7,2,0.25
W_03758,Z_DEL_002,Delhi,Delhi_NCR,Zomato,festival,28,7.28,2,0.2694,0.8644,0.8928,4500.0,11.32,47.38,0.5809,medium,basic,49.0,1000.0,7,4,0.2
W_03759,Z_CHE_001,Chennai,Chennai_Central,Swiggy,winter,6,8.97,2,0.804,0.916,0.3961,4500.0,12.16,38.88,0.7589,high,standard,79.0,2000.0,7,6,0.1
W_03760,Z_CHE_002,Chennai,Chennai_Suburban,Swiggy,festival,57,7.9,2,0.6884,0.8679,0.3253,5161.89,17.24,48.3,0.6612,low,standard,79.0,2000.0,7,6,0.1
W_03761,Z_DEL_002,Delhi,Delhi_NCR,Zomato,monsoon,14,8.64,1,0.2937,0.8528,0.8617,5771.81,20.44,45.55,0.5995,medium,standard,79.0,2000.0,7,6,0.1
W_03762,Z_CHE_001,Chennai,Chennai_Central,Blinkit,festival,4,11.28,4,0.8615,0.7339,0.3595,5210.84,12.82,65.57,0.7328,high,premium,99.0,3500.0,7,7,0.0
W_03763,Z_BLR_001,Bangalore,Bangalore_Central,Zepto,winter,7,7.39,1,0.4701,0.377,0.3097,4500.0,13.36,52.4,0.4357,high,nano,25.0,500.0,7,2,0.25
W_03764,Z_DEL_002,Delhi,Delhi_NCR,Zomato,monsoon,56,6.68,1,0.2628,0.8096,0.8675,4500.0,12.06,51.25,0.5569,low,premium,99.0,3500.0,7,7,0.0
W_03765,Z_KOL_001,Kolkata,Kolkata_Central,Zomato,monsoon,32,6.87,0,0.8202,0.6151,0.5798,4500.0,8.0,44.12,0.6865,low,nano,25.0,500.0,7,2,0.25
W_03766,Z_CHE_002,Chennai,Chennai_Suburban,Amazon,monsoon,45,7.28,0,0.6619,0.948,0.3145,5691.29,17.19,53.41,0.6694,low,standard,79.0,2000.0,7,6,0.1
W_03767,Z_MUM_001,Mumbai,Mumbai_Coastal,Zomato,summer,26,6.9,0,0.9096,0.5567,0.4025,4500.0,14.66,32.89,0.678,low,basic,49.0,1000.0,7,4,0.2
W_03768,Z_BLR_001,Bangalore,Bangalore_Central,Zepto,monsoon,25,8.69,2,0.4598,0.4076,0.3647,5976.2,22.37,43.09,0.4556,low,standard,79.0,2000.0,7,6,0.1
W_03769,Z_BLR_001,Bangalore,Bangalore_Central,Zepto,festival,55,6.04,0,0.4866,0.4397,0.3665,4500.0,16.03,40.46,0.4474,low,basic,49.0,1000.0,7,4,0.2
W_03770,Z_DEL_002,Delhi,Delhi_NCR,Zomato,festival,29,6.69,1,0.2641,0.9508,0.9011,6904.0,19.16,58.12,0.5991,low,standard,79.0,2000.0,7,6,0.1
W_03771,Z_DEL_002,Delhi,Delhi_NCR,Swiggy,monsoon,57,6.94,0,0.3119,0.8914,0.7752,5788.12,20.78,44.93,0.5862,low,premium,99.0,3500.0,7,7,0.0
W_03772,Z_KOL_001,Kolkata,Kolkata_Central,Swiggy,festival,1,13.6,3,0.7243,0.6068,0.5036,6413.38,18.7,55.32,0.6848,high,nano,25.0,500.0,7,2,0.25
W_03773,Z_CHE_001,Chennai,Chennai_Central,Swiggy,festival,18,10.49,2,0.7821,0.8224,0.3502,4500.0,10.84,48.79,0.7155,medium,standard,79.0,2000.0,7,6,0.1
W_03774,Z_MUM_001,Mumbai,Mumbai_Coastal,Swiggy,monsoon,47,6.57,0,0.7813,0.546,0.4598,4500.0,14.86,46.34,0.6263,low,nano,25.0,500.0,7,2,0.25
W_03775,Z_KOL_001,Kolkata,Kolkata_Central,Swiggy,festival,15,9.34,2,0.8144,0.6333,0.5527,6089.72,18.82,52.18,0.7023,medium,basic,49.0,1000.0,7,4,0.2
W_03776,Z_MUM_001,Mumbai,Mumbai_Coastal,Zomato,festival,53,7.58,1,0.8444,0.6448,0.3975,4690.16,18.16,41.66,0.6744,low,nano,25.0,500.0,7,2,0.25
W_03777,Z_DEL_002,Delhi,Delhi_NCR,Swiggy,summer,15,7.66,5,0.2494,0.9787,0.8445,4500.0,8.0,51.25,0.6059,medium,premium,99.0,3500.0,7,7,0.0
W_03778,Z_DEL_001,Delhi,Delhi_Central,Blinkit,summer,7,10.73,0,0.3331,0.8549,0.9839,6772.98,19.44,56.2,0.6615,medium,standard,79.0,2000.0,7,6,0.1
W_03779,Z_MUM_002,Mumbai,Mumbai_Suburbs,Blinkit,winter,22,7.4,0,0.7204,0.5798,0.5083,4500.0,17.85,36.58,0.6335,medium,standard,79.0,2000.0,7,6,0.1
W_03780,Z_MUM_002,Mumbai,Mumbai_Suburbs,Zomato,summer,51,8.19,0,0.6786,0.5479,0.5022,5154.05,15.08,55.12,0.6091,low,standard,79.0,2000.0,7,6,0.1
W_03781,Z_MUM_002,Mumbai,Mumbai_Suburbs,Swiggy,winter,5,9.32,8,0.7843,0.5325,0.5075,4500.0,16.4,34.37,0.6669,high,nano,25.0,500.0,7,2,0.25
W_03782,Z_DEL_002,Delhi,Delhi_NCR,Amazon,monsoon,25,6.05,1,0.2542,0.9775,0.9005,6735.65,18.22,59.63,0.6002,medium,premium,99.0,3500.0,7,7,0.0
W_03783,Z_CHE_002,Chennai,Chennai_Suburban,Zomato,festival,5,12.28,2,0.6378,0.8861,0.3433,4500.0,12.54,47.32,0.6874,high,premium,99.0,3500.0,7,7,0.0
W_03784,Z_CHE_001,Chennai,Chennai_Central,Blinkit,festival,43,6.24,1,0.776,0.7332,0.3594,4500.0,8.0,51.89,0.6516,low,basic,49.0,1000.0,7,4,0.2
W_03785,Z_KOL_001,Kolkata,Kolkata_Central,Blinkit,summer,38,6.59,0,0.8039,0.6634,0.5371,4500.0,8.97,41.34,0.6847,low,premium,99.0,3500.0,7,7,0.0
W_03786,Z_HYD_001,Hyderabad,Hyderabad_Central,Zomato,winter,29,4.06,1,0.533,0.8118,0.4343,4500.0,12.78,51.27,0.5717,low,nano,25.0,500.0,7,2,0.25
W_03787,Z_HYD_001,Hyderabad,Hyderabad_Central,Swiggy,festival,26,6.75,1,0.5773,0.7701,0.3659,4534.69,15.43,47.41,0.5842,low,basic,49.0,1000.0,7,4,0.2
W_03788,Z_DEL_001,Delhi,Delhi_Central,Zepto,monsoon,59,7.69,0,0.3043,0.8936,0.8022,4584.34,16.47,44.91,0.5957,low,premium,99.0,3500.0,7,7,0.0
W_03789,Z_DEL_002,Delhi,Delhi_NCR,Zepto,festival,8,8.47,3,0.3126,0.7992,0.8637,4500.0,8.0,40.71,0.5861,medium,standard,79.0,2000.0,7,6,0.1
W_03790,Z_BLR_001,Bangalore,Bangalore_Central,Zomato,festival,15,7.65,0,0.4859,0.3754,0.3649,7720.48,22.98,54.19,0.4432,medium,standard,79.0,2000.0,7,6,0.1
W_03791,Z_KOL_001,Kolkata,Kolkata_Central,Swiggy,summer,33,7.8,0,0.7666,0.6135,0.5507,4500.0,8.57,55.65,0.6693,low,nano,25.0,500.0,7,2,0.25
W_03792,Z_DEL_001,Delhi,Delhi_Central,Swiggy,monsoon,23,5.83,0,0.3129,0.8925,0.8243,4500.0,10.78,42.66,0.5852,low,nano,25.0,500.0,7,2,0.25
W_03793,Z_HYD_001,Hyderabad,Hyderabad_Central,Zepto,festival,21,9.81,3,0.5629,0.8286,0.4355,4500.0,20.15,35.03,0.6344,medium,standard,79.0,2000.0,7,6,0.1
W_03794,Z_MUM_001,Mumbai,Mumbai_Coastal,Amazon,winter,43,6.75,2,0.9297,0.6191,0.468,4500.0,8.17,36.04,0.7184,low,nano,25.0,500.0,7,2,0.25
W_03795,Z_BLR_002,Bangalore,Bangalore_East,Swiggy,monsoon,6,7.11,0,0.3452,0.3383,0.2825,5043.32,17.53,46.41,0.3583,medium,nano,25.0,500.0,7,2,0.25
W_03796,Z_DEL_001,Delhi,Delhi_Central,Zomato,winter,47,6.13,2,0.342,0.99,0.9341,4500.0,11.85,60.39,0.6528,low,standard,79.0,2000.0,7,6,0.1
W_03797,Z_CHE_001,Chennai,Chennai_Central,Zomato,monsoon,28,6.59,1,0.6912,0.8089,0.3387,4500.0,9.67,51.2,0.6405,medium,standard,79.0,2000.0,7,6,0.1
W_03798,Z_HYD_001,Hyderabad,Hyderabad_Central,Zomato,festival,40,7.78,1,0.6278,0.7392,0.4085,5137.54,19.4,42.72,0.6137,low,standard,79.0,2000.0,7,6,0.1
W_03799,Z_DEL_001,Delhi,Delhi_Central,Swiggy,festival,6,8.79,2,0.3761,0.8806,0.966,9197.56,24.48,60.59,0.6568,high,premium,99.0,3500.0,7,7,0.0
W_03800,Z_KOL_001,Kolkata,Kolkata_Central,Blinkit,monsoon,19,8.19,1,0.7888,0.6824,0.4697,4500.0,10.21,47.59,0.6849,medium,premium,99.0,3500.0,7,7,0.0
W_03801,Z_HYD_001,Hyderabad,Hyderabad_Central,Zomato,monsoon,29,8.48,1,0.6167,0.7119,0.4294,4500.0,14.48,49.85,0.6164,medium,standard,79.0,2000.0,7,6,0.1
W_03802,Z_BLR_002,Bangalore,Bangalore_East,Swiggy,winter,21,6.01,3,0.4293,0.3543,0.3209,4500.0,12.49,38.02,0.3998,medium,premium,99.0,3500.0,7,7,0.0
W_03803,Z_MUM_002,Mumbai,Mumbai_Suburbs,Zomato,summer,32,7.48,0,0.805,0.582,0.4687,4926.52,14.72,53.97,0.6588,low,basic,49.0,1000.0,7,4,0.2
W_03804,Z_CHE_002,Chennai,Chennai_Suburban,Swiggy,summer,2,9.54,3,0.7062,0.8244,0.2847,5056.12,14.12,57.76,0.6722,high,basic,49.0,1000.0,7,4,0.2
W_03805,Z_HYD_001,Hyderabad,Hyderabad_Central,Blinkit,festival,19,12.23,1,0.5099,0.7964,0.4426,7523.01,17.27,70.28,0.626,medium,premium,99.0,3500.0,7,7,0.0
W_03806,Z_KOL_001,Kolkata,Kolkata_Central,Swiggy,summer,28,6.34,0,0.8716,0.7257,0.4892,4500.0,10.43,48.46,0.7195,low,standard,79.0,2000.0,7,6,0.1
W_03807,Z_MUM_001,Mumbai,Mumbai_Coastal,Zomato,festival,17,9.87,3,0.9449,0.639,0.4599,6190.26,21.84,45.71,0.7467,medium,standard,79.0,2000.0,7,6,0.1
W_03808,Z_BLR_001,Bangalore,Bangalore_Central,Zomato,winter,21,9.82,2,0.4994,0.4056,0.3683,6877.67,20.19,54.94,0.4919,medium,basic,49.0,1000.0,7,4,0.2
W_03809,Z_DEL_001,Delhi,Delhi_Central,Zomato,summer,1,8.57,5,0.3794,0.8677,0.7741,4500.0,11.59,57.86,0.6257,high,basic,49.0,1000.0,7,4,0.2
W_03810,Z_BLR_001,Bangalore,Bangalore_Central,Zomato,monsoon,41,5.82,3,0.4913,0.4619,0.3362,5106.0,14.14,58.25,0.4516,low,nano,25.0,500.0,7,2,0.25
